ID,meter_point_key,park_key,park_type,park_type_human,Round_Day(markets_at),contract_at,Round_Day(expires_at),Leistung [W],ownconsumption,latitude,longitude,Performance
761,ZP_ID_0067,TEN_WI_Königslutter,wind,Windkraftanlage,2014-01-01T00:00:00,2016-01-01 01:00:00,,2400000,,52.32,10.83,0.0
762,ZP_ID_0094,TEN_WI_Lauenbrück,wind,Windkraftanlage,2014-01-01T00:00:00,2016-01-01 01:00:00,2020-12-31T00:00:00,2400000,,53.22,9.63,0.0
763,VZP_ID_75,TEN_WI_Nieder-Seemen_01,wind,Windkraftanlage,2015-07-01T00:00:00,2015-07-01 02:00:00,2022-12-31T00:00:00,600000,,50.38,9.25,0.0
764,VZP_ID_76,TEN_WI_Nieder-Seemen_02,wind,Windkraftanlage,2015-07-01T00:00:00,2019-01-01 01:00:00,2022-12-31T00:00:00,600000,,50.38,9.25,0.0
765,ZP_ID_0161,TEN_WI_Nieheim,wind,Windkraftanlage,2014-12-01T00:00:00,2014-10-04 02:00:00,,3050000,,51.79,9.16,0.0
766,ZP_ID_0738,TEN_WI_Norderwöhrden,wind,Windkraftanlage,2019-01-01T00:00:00,2019-01-06 01:00:00,2020-12-31T00:00:00,3200000,,54.18,8.97,0.0
767,ZP_ID_0737,TEN_WI_Oesterwurth,wind,Windkraftanlage,2019-01-01T00:00:00,2019-01-06 01:00:00,2020-12-31T00:00:00,3100000,,54.22,8.96,0.0
768,ZP_ID_0068,TEN_WI_Petershagen_3,wind,Windkraftanlage,2017-07-01T00:00:00,2015-11-23 01:00:00,,600000,,52.4,9.13,0.0
769,ZP_ID_0164,TEN_WI_Pettendorfer Rangen,wind,Windkraftanlage,2015-01-01T00:00:00,2015-01-30 01:00:00,2022-12-31T00:00:00,6000000,,49.87,11.51,0.0
770,VZP_ID_61,TEN_WI_Schuby_1,wind,Windkraftanlage,2015-01-01T00:00:00,2018-12-13 01:00:00,2020-12-31T00:00:00,850000,,54.53,9.43,0.0
771,VZP_ID_62,TEN_WI_Schuby_2,wind,Windkraftanlage,2015-01-01T00:00:00,2018-12-13 01:00:00,2020-12-31T00:00:00,850000,,54.53,9.43,0.0
772,ZP_ID_0192,TEN_WI_Silberstedt_Esperstoft,wind,Windkraftanlage,2015-08-01T00:00:00,2016-12-01 01:00:00,2020-12-31T00:00:00,800000,,54.56,9.35,0.0
846,VZP_ID_118,TEN_WI_Vogelsberg_01,wind,Windkraftanlage,2014-01-01T00:00:00,2016-01-01 01:00:00,2021-12-31T00:00:00,1500000,,50.33,9.25,0.0
847,VZP_ID_119,TEN_WI_Vogelsberg_02,wind,Windkraftanlage,2014-01-01T00:00:00,2016-01-01 01:00:00,2021-12-31T00:00:00,1500000,,50.33,9.26,0.0
848,VZP_ID_120,TEN_WI_Vogelsberg_03,wind,Windkraftanlage,2014-01-01T00:00:00,2016-01-01 01:00:00,2021-12-31T00:00:00,1500000,,50.33,9.26,0.0
849,VZP_ID_121,TEN_WI_Vogelsberg_04,wind,Windkraftanlage,2014-01-01T00:00:00,2016-01-01 01:00:00,2021-12-31T00:00:00,1500000,,50.33,9.25,0.0
850,VZP_ID_122,TEN_WI_Vogelsberg_05,wind,Windkraftanlage,2014-01-01T00:00:00,2016-01-01 01:00:00,2021-12-31T00:00:00,1500000,,51.35,9.29,0.0
851,VZP_ID_123,TEN_WI_Vogelsberg_06,wind,Windkraftanlage,2014-01-01T00:00:00,2016-01-01 01:00:00,2021-12-31T00:00:00,1500000,,50.35,9.29,0.0
852,VZP_ID_117,TEN_WI_Vogelsberg_07,wind,Windkraftanlage,2014-01-01T00:00:00,2016-01-01 01:00:00,2021-12-31T00:00:00,1500000,,50.35,9.28,0.0
853,VZP_ID_124,TEN_WI_Vogelsberg_08,wind,Windkraftanlage,2014-01-01T00:00:00,2016-01-01 01:00:00,2021-12-31T00:00:00,1500000,,50.35,9.28,0.0
854,VZP_ID_125,TEN_WI_Vogelsberg_09,wind,Windkraftanlage,2014-01-01T00:00:00,2016-01-01 01:00:00,2021-12-31T00:00:00,1500000,,50.35,9.27,0.0
855,VZP_ID_126,TEN_WI_Vogelsberg_10,wind,Windkraftanlage,2014-01-01T00:00:00,2016-01-01 01:00:00,2021-12-31T00:00:00,1500000,,50.36,9.27,0.0
856,VZP_ID_127,TEN_WI_Vogelsberg_11,wind,Windkraftanlage,2014-01-01T00:00:00,2016-01-01 01:00:00,2021-12-31T00:00:00,1500000,,50.35,9.27,0.0
857,VZP_ID_128,TEN_WI_Vogelsberg_12,wind,Windkraftanlage,2014-01-01T00:00:00,2016-01-01 01:00:00,2021-12-31T00:00:00,1500000,,50.37,9.24,0.0
858,VZP_ID_129,TEN_WI_Vogelsberg_13,wind,Windkraftanlage,2014-01-01T00:00:00,2016-01-01 01:00:00,2021-12-31T00:00:00,1500000,,50.38,9.25,0.0
773,ZP_ID_0890,TEN_WI_Waldeck,wind,Windkraftanlage,2020-01-01T00:00:00,2019-08-23 02:00:00,2022-12-31T00:00:00,3050000,,51.26,9.0,0.0
774,ZP_ID_0072,TEN_WI_Wöhrden_1,wind,Windkraftanlage,2013-11-01T00:00:00,2013-09-01 02:00:00,,13800000,,54.16,8.96,0.0
775,ZP_ID_0438,TRA_SO_Aalen,solar,Photovoltaikanlage,2018-01-11T00:00:00,2017-05-05 02:00:00,,590220,,48.83,10.1,0.0
1355,ZP_ID_1749,TRA_SO_Achern_(RD),solar,Photovoltaikanlage,2022-04-01T00:00:00,,,10080,,48.64,8.04,0.0
808,ZP_ID_0001,TRA_SO_Aichtal,solar,Photovoltaikanlage,2015-09-01T00:00:00,2013-10-28 01:00:00,,271320,,48.63,9.23,0.0
809,ZP_ID_0002,TRA_SO_Althengstett,solar,Photovoltaikanlage,2014-01-01T00:00:00,2013-02-28 01:00:00,,301735,,48.73,8.79,0.0
1810,ZP_ID_1812,TRA_SO_Aulendorf_(RD),solar,Photovoltaikanlage,2022-08-22T00:00:00,,,129030,,47.94,9.64,0.0
1777,ZP_ID_1793,TRA_SO_Bad Säckingen,solar,Photovoltaikanlage,2022-09-01T00:00:00,2022-07-12 02:00:00,,145360,0.6,47.56,7.93,0.0
1798,ZP_ID_1807,TRA_SO_Bad Säckingen_02,solar,Photovoltaikanlage,2022-11-01T00:00:00,2022-07-28 02:00:00,,136890,0.6,47.55,7.93,0.0
1311,ZP_ID_1488,TRA_SO_Bad_Mergentheim_(RD),solar,Photovoltaikanlage,2021-10-01T00:00:00,,,131500,,49.5,9.76,0.0
776,ZP_ID_0805,TRA_SO_Balingen,solar,Photovoltaikanlage,2019-04-30T00:00:00,2019-02-22 01:00:00,,425320,0.3,48.25,8.86,0.0
777,ZP_ID_0269,TRA_SO_Bammental,solar,Photovoltaikanlage,2016-04-25T00:00:00,2016-05-25 02:00:00,2026-12-31T00:00:00,438090,,49.35,8.78,0.0
1350,ZP_ID_1464,TRA_SO_Buchen_(RD),solar,Photovoltaikanlage,2021-10-01T00:00:00,,,126480,,49.52,9.31,0.0
1465,ZP_ID_1560,TRA_SO_Buchen_01,solar,Photovoltaikanlage,2022-01-01T00:00:00,2021-11-23 01:00:00,,434840,,49.5,9.27,0.0
1464,ZP_ID_1561,TRA_SO_Buchen_02,solar,Photovoltaikanlage,2022-01-01T00:00:00,2021-11-23 01:00:00,,204000,0.4,49.5,9.27,0.0
1634,ZP_ID_1678,TRA_SO_Buchen_03,solar,Photovoltaikanlage,2022-05-01T00:00:00,2022-03-14 01:00:00,,98560,,49.51,9.33,0.0
1917,ZP_ID_1875,TRA_SO_Buchen_04,solar,Photovoltaikanlage,2023-01-01T00:00:00,2023-01-01 01:00:00,,352460,,49.52,9.3,0.0
778,ZP_ID_0401,TRA_SO_Bühl_(WL),solar,Photovoltaikanlage,2018-01-01T00:00:00,2017-12-04 01:00:00,2020-12-31T00:00:00,931000,,48.69,8.12,0.0
1314,ZP_ID_1442,TRA_SO_Ebersbach_(RD),solar,Photovoltaikanlage,2021-10-01T00:00:00,,,286440,,48.72,9.53,0.0
779,ZP_ID_0546,TRA_SO_Erlenbach,solar,Photovoltaikanlage,2018-09-01T00:00:00,2018-07-27 02:00:00,,427840,,49.17,9.27,0.0
1313,ZP_ID_1448,TRA_SO_Erlenbach_(RD),solar,Photovoltaikanlage,2021-10-01T00:00:00,,,138600,,49.17,9.26,0.0
1357,ZP_ID_1759,TRA_SO_Gottmadingen_(RD),solar,Photovoltaikanlage,2022-05-01T00:00:00,,,202390,,47.74,8.79,0.0
1844,ZP_ID_1848,TRA_SO_Graben-Neudorf,solar,Photovoltaikanlage,2022-11-01T00:00:00,2022-11-01 01:00:00,,162000,0.8,49.17,8.49,0.0
1336,ZP_ID_1466,TRA_SO_Hambrücken_(RD),solar,Photovoltaikanlage,2021-10-01T00:00:00,,,110760,,49.18,8.55,0.0
1316,ZP_ID_1474,TRA_SO_Hemsbach_(RD),solar,Photovoltaikanlage,2021-10-01T00:00:00,,,319970,,49.59,8.65,0.0
1939,ZP_ID_1934,TRA_SO_Herbolzheim,solar,Photovoltaikanlage,2023-03-01T00:00:00,2023-03-01 01:00:00,,136950,,48.22,7.76,0.0
780,ZP_ID_0388,TRA_SO_Horgenzell,solar,Photovoltaikanlage,2017-07-01T00:00:00,2016-06-07 02:00:00,,122960,0.12,47.8,9.5,0.0
1462,ZP_ID_1562,TRA_SO_Höpfingen_01,solar,Photovoltaikanlage,2022-01-01T00:00:00,2021-11-23 01:00:00,,98725,,49.58,9.41,0.0
1466,ZP_ID_1563,TRA_SO_Höpfingen_02,solar,Photovoltaikanlage,2022-01-01T00:00:00,2021-11-23 01:00:00,,210380,,49.6,9.42,0.0
1467,ZP_ID_1564,TRA_SO_Höpfingen_03,solar,Photovoltaikanlage,2022-01-01T00:00:00,2021-11-23 01:00:00,,148500,,49.6,9.42,0.0
781,ZP_ID_0403,TRA_SO_Ingelfingen,solar,Photovoltaikanlage,2017-09-21T00:00:00,2017-06-19 02:00:00,,217350,,49.3,9.65,0.0
782,ZP_ID_0414,TRA_SO_Kirchberg,solar,Photovoltaikanlage,2017-09-01T00:00:00,2017-06-06 02:00:00,,391500,,49.17,9.96,0.0
783,ZP_ID_0384,TRA_SO_Kornwestheim,solar,Photovoltaikanlage,2017-05-01T00:00:00,2017-03-22 01:00:00,,318160,,48.85,9.17,0.0
1632,ZP_ID_1676,TRA_SO_Kühlsheim,solar,Photovoltaikanlage,2022-05-01T00:00:00,2022-03-14 01:00:00,,342240,,49.66,9.5,0.0
1351,ZP_ID_1459,TRA_SO_Külsheim_(RD),solar,Photovoltaikanlage,2021-10-01T00:00:00,,2022-04-30T00:00:00,342240,,49.66,9.51,0.0
1315,ZP_ID_1447,TRA_SO_Niedernhall_(RD),solar,Photovoltaikanlage,2021-10-01T00:00:00,,,151500,,49.3,9.62,0.0
1312,ZP_ID_1450,TRA_SO_Nordheim_(RD),solar,Photovoltaikanlage,2021-10-01T00:00:00,,,118440,,49.11,9.12,0.0
1510,ZP_ID_1609,TRA_SO_Osterburken,solar,Photovoltaikanlage,2022-01-01T00:00:00,2021-12-14 01:00:00,,204600,,49.48,9.41,0.0
1633,ZP_ID_1677,TRA_SO_Osterburken_02,solar,Photovoltaikanlage,2022-05-01T00:00:00,2022-03-14 01:00:00,,99960,,49.43,9.42,0.0
1335,ZP_ID_1460,TRA_SO_Sachsenheim_(RD),solar,Photovoltaikanlage,2021-10-01T00:00:00,,,264160,,48.96,9.07,0.0
784,ZP_ID_0553,TRA_SO_Sinsheim,solar,Photovoltaikanlage,2018-07-27T00:00:00,2018-07-06 02:00:00,2022-12-31T00:00:00,318900,0.46,49.25,8.85,0.0
785,ZP_ID_0943,TRA_SO_Spaichingen,solar,Photovoltaikanlage,2020-03-02T00:00:00,2019-10-17 02:00:00,,201780,,48.07,8.74,0.0
1141,ZP_ID_1299,TRA_SO_Stuttgart_(RD),solar,Photovoltaikanlage,2021-10-01T00:00:00,,,1012210,,48.78,9.24,0.0
1885,ZP_ID_1859,TRA_SO_Tauberbischofsheim,solar,Photovoltaikanlage,2023-01-01T00:00:00,2023-01-01 01:00:00,,492105,,49.64,9.72,0.0
1324,ZP_ID_1487,TRA_SO_Tauberbischofsheim_(RD),solar,Photovoltaikanlage,2021-10-01T00:00:00,,,132500,,49.64,9.72,0.0
786,ZP_ID_0408,TRA_SO_Tettnang_01,solar,Photovoltaikanlage,2017-10-01T00:00:00,2017-07-18 02:00:00,,370350,0.05,47.66,9.58,0.0
787,ZP_ID_0423,TRA_SO_Tettnang_02,solar,Photovoltaikanlage,2017-11-06T00:00:00,2017-09-22 02:00:00,,525816,0.63,47.67,9.58,0.0
1886,ZP_ID_1861,TRA_SO_Walldürn,solar,Photovoltaikanlage,2023-01-01T00:00:00,2022-12-01 01:00:00,,384000,0.1,49.58,9.37,0.0
788,ZP_ID_0359,TRA_SO_Walzbachtal_(WL),solar,Photovoltaikanlage,2018-01-01T00:00:00,2017-12-04 01:00:00,2020-12-31T00:00:00,1723000,,49.02,8.62,0.0
789,ZP_ID_0798,TRA_SO_Weinsberg,solar,Photovoltaikanlage,2019-06-13T00:00:00,2019-02-12 01:00:00,,391020,,49.15,9.27,0.0
1551,ZP_ID_1642,TRA_SO_Werbach_(RD),solar,Photovoltaikanlage,2022-01-01T00:00:00,,,160000,,49.69,9.72,0.0
1055,ZP_ID_1230,TRA_SO_Wertheim,solar,Photovoltaikanlage,2021-02-01T00:00:00,2021-02-01 01:00:00,,128700,1.0,49.76,9.49,0.0
1964,ZP_ID_1933,TRA_SO_Wertheim_02,solar,Photovoltaikanlage,2023-03-01T00:00:00,2023-03-01 01:00:00,,229160,,49.71,9.49,0.0
790,VZP_ID_92,TRA_WI_Dischingen_01,wind,Windkraftanlage,2019-10-01T00:00:00,2017-07-03 02:00:00,2026-12-31T00:00:00,2780000,,48.72,10.31,0.0
791,VZP_ID_93,TRA_WI_Dischingen_02,wind,Windkraftanlage,2019-10-01T00:00:00,2017-07-03 02:00:00,2026-12-31T00:00:00,2780000,,48.72,10.31,0.0
792,VZP_ID_94,TRA_WI_Dischingen_03,wind,Windkraftanlage,2019-10-01T00:00:00,2017-07-03 02:00:00,2026-12-31T00:00:00,2780000,,48.72,10.32,0.0
793,VZP_ID_95,TRA_WI_Dischingen_04,wind,Windkraftanlage,2019-10-01T00:00:00,2017-07-03 02:00:00,2026-12-31T00:00:00,2780000,,48.72,10.32,0.0
794,VZP_ID_96,TRA_WI_Dischingen_05,wind,Windkraftanlage,2019-10-01T00:00:00,2017-07-03 02:00:00,2026-12-31T00:00:00,2780000,,48.72,10.33,0.0
795,ZP_ID_0063,TRA_WI_Dunningen,wind,Windkraftanlage,2014-01-01T00:00:00,2013-05-28 02:00:00,2020-12-31T00:00:00,1500000,,48.22,8.53,0.0
796,ZP_ID_0077,TRA_WI_Frankenhardt,wind,Windkraftanlage,2014-01-01T00:00:00,2014-01-01 01:00:00,,2000000,,49.06,10.06,0.0
797,ZP_ID_0066,TRA_WI_Schelklingen-Ingstetten,wind,Windkraftanlage,2016-04-01T00:00:00,2013-05-28 02:00:00,2020-12-31T00:00:00,2250000,,48.4,9.63,0.0
1989,,,solar,Photovoltaikanlage,2023-05-01T00:00:00,,,170000,,50.76,7.03,0.0
1990,,,solar,Photovoltaikanlage,2023-05-01T00:00:00,,,412800,0.4,52.67,7.96,0.0
1991,,,solar,Photovoltaikanlage,2023-05-01T00:00:00,,,499660,0.4,51.79,8.42,0.0
1993,,,solar,Photovoltaikanlage,2023-05-01T00:00:00,,,629280,0.4,51.48,7.8,0.0
1988,,,solar,Photovoltaikanlage,2023-05-01T00:00:00,,,149000,0.8,,,0.0
1986,,,solar,Photovoltaikanlage,2023-05-01T00:00:00,,,83190,,54.03,12.33,0.0
1981,,,solar,Photovoltaikanlage,2023-05-01T00:00:00,,,190400,,52.17,11.21,0.0
1174,,,solar,Photovoltaikanlage,2021-07-20T00:00:00,,,59400,,51.26,11.1,0.0
1177,,,solar,Photovoltaikanlage,2023-04-01T00:00:00,,,150000,,50.26,8.01,0.0
1977,,,solar,Photovoltaikanlage,2023-04-01T00:00:00,,,100000,,48.58,8.89,0.0
1904,,,solar,Photovoltaikanlage,2023-04-01T00:00:00,,,444460,,51.51,11.79,0.0
2008,,,solar,Photovoltaikanlage,2023-04-01T00:00:00,2023-04-01 02:00:00,,110000,,50.7,8.41,0.0
2009,,,solar,Photovoltaikanlage,2023-05-01T00:00:00,,,142000,0.1,51.56,8.09,0.0
1957,,,solar,Photovoltaikanlage,2023-05-01T00:00:00,,,120000,0.2,51.39,7.51,0.0
1127,,,solar,Photovoltaikanlage,,,,125000,,51.35,7.53,0.0
1952,,,solar,Photovoltaikanlage,2023-04-01T00:00:00,,,133560,,52.2,8.76,0.0
1950,,,solar,Photovoltaikanlage,2023-05-01T00:00:00,,,164640,0.8,52.29,8.05,0.0
1945,,,solar,Photovoltaikanlage,2023-03-01T00:00:00,2023-03-01 01:00:00,,270000,0.7,50.44,10.46,0.0
