id,meter_point_key,park_key,park_type,Round_Month(markets_at),contract_at,Round_Month(expires_at),power,ownconsumption,latitude,longitude,contract_type
1596,"VZP_ID_225","50H_SO_Großengottern_05","solar",2022-03-01T00:00:00,"2022-01-31 01:00:00",,35040,,51.1425882,10.5628373,"online"
1541,"ZP_ID_1633","50H_SO_Großenhain_DE036068","solar",2022-03-01T00:00:00,"2018-10-01 02:00:00",,205860,0.7,51.2895075,13.5318717,"online_special"
104,"ZP_ID_0350","50H_SO_Großschirma_1","solar",2017-05-01T00:00:00,"2016-12-14 01:00:00",,142250,,50.96831,13.30805,"online"
105,"ZP_ID_0351","50H_SO_Großschirma_2","solar",2017-05-01T00:00:00,"2016-12-14 01:00:00",,284500,,50.96831,13.30805,"online"
987,"ZP_ID_1194","50H_SO_Gräfenhainchen_DE021102","solar",2021-01-01T00:00:00,"2018-08-30 02:00:00",,134000,0.7,51.72518,12.432691,"online_special"
102,"ZP_ID_0395","50H_SO_Gröningen","solar",2017-05-01T00:00:00,"2016-07-06 02:00:00",,235250,0.01,51.925779,11.262414,"online"
106,"ZP_ID_0488","50H_SO_Gutow","solar",2018-08-01T00:00:00,"2017-12-07 01:00:00",,750000,,53.740224,12.100332,"online"
89,"ZP_ID_0886","50H_SO_Gägelow","solar",2020-01-01T00:00:00,"2018-07-27 02:00:00",,312000,,53.8956641,11.3542474,"online"
1571,"ZP_ID_1622","50H_SO_Haldensleben","solar",2022-03-01T00:00:00,"2022-01-12 01:00:00",,749990,,52.300185,11.396395,"online_no_login"
1128,"ZP_ID_1279","50H_SO_Halle (Saale)","solar",2021-08-01T00:00:00,"2021-06-25 02:00:00",,459540,0.4,51.4654704,11.8918436,"online"
1320,"ZP_ID_1455","50H_SO_Halle_DE021101","solar",2021-11-01T00:00:00,"2018-10-01 02:00:00",,165680,0.7,51.508308,11.9356,"online_special"
107,"ZP_ID_0848","50H_SO_Hamburg-Bergedorf_DE003059","solar",2019-11-01T00:00:00,"2018-08-30 02:00:00",,167200,0.7,53.488812,10.184283,"online_special"
108,"ZP_ID_0742","50H_SO_Hamburg-Lohbrügge_DE003064","solar",2019-01-01T00:00:00,"2018-08-30 02:00:00",,172800,0.7,53.5087,10.1846,"online_special"
109,"ZP_ID_0721","50H_SO_Hamburg-Rahlstedt_DE016011","solar",2019-01-01T00:00:00,"2018-08-30 02:00:00",,143640,0.7,53.6086484,10.1901142,"online_special"
110,"ZP_ID_1082","50H_SO_Hamburg_DE003015","solar",2020-09-01T00:00:00,"2018-10-01 02:00:00",,207240,0.7,53.471461,9.864100499999999,"online_special"
111,"ZP_ID_1041","50H_SO_Hamburg_DE003056","solar",2020-06-01T00:00:00,"2018-08-30 02:00:00",,204600,0.7,53.44354825,9.99239345,"online_special"
1322,"ZP_ID_1453","50H_SO_Hamburg_DE003065","solar",2021-11-01T00:00:00,"2018-10-01 02:00:00",,193800,0.7,53.4735194,9.8772678,"online_special"
112,"ZP_ID_0621","50H_SO_Hamburg_DE003071","solar",2018-10-01T00:00:00,"2018-08-30 02:00:00",,148960,0.7,53.552373,10.0470884,"online_special"
113,"ZP_ID_0631","50H_SO_Hamburg_DE016031","solar",2018-10-01T00:00:00,"2018-08-30 02:00:00",,164080,0.7,53.557425,10.1029737,"online_special"
114,"ZP_ID_0956","50H_SO_Hamburg_DE016069","solar",2019-12-01T00:00:00,"2018-08-30 02:00:00",,203360,0.7,53.5807481,10.1276593,"online_special"
115,"ZP_ID_0950","50H_SO_Havelberg_DE026054","solar",2020-01-01T00:00:00,"2018-08-30 02:00:00",,146300,0.7,52.8364415,12.0821318,"online_special"
116,"ZP_ID_0375","50H_SO_Heidenau","solar",2017-02-01T00:00:00,"2016-10-10 02:00:00",,553020,,50.975,13.865,"online"
117,"ZP_ID_0987","50H_SO_Heidenau_DE036013","solar",2020-03-01T00:00:00,"2018-08-30 02:00:00",,149940,0.7,50.9820244,13.85905509,"online_special"
912,"ZP_ID_1144","50H_SO_Heilbad Heiligenstadt_DE010087","solar",2020-12-01T00:00:00,"2018-10-01 02:00:00",,206590,0.7,51.3853138,10.1337166,"online_special"
1643,"ZP_ID_1683","50H_SO_Heiligengrabe_OT Blumenthal_(RD)","solar",2022-03-01T00:00:00,,,690280,,53.0844082,12.3317456,"redispatch_only"
118,"ZP_ID_0511","50H_SO_Helbra","solar",2018-07-01T00:00:00,"2018-04-09 02:00:00",,147690,0.1,51.55242,11.483749,"online"
119,"ZP_ID_0559","50H_SO_Heldrungen","solar",2018-10-01T00:00:00,"2018-08-29 02:00:00",,749790,,51.302399,11.2217464,"online"
120,"VZP_ID_111","50H_SO_Heringen_00011","solar",2018-03-01T00:00:00,"2017-07-31 02:00:00",,364230,,51.445949,10.889727,"online"
121,"VZP_ID_88","50H_SO_Heringen_00012","solar",2018-03-01T00:00:00,"2017-08-01 02:00:00",,123390,,51.445949,10.889727,"online"
122,"VZP_ID_197","50H_SO_Heringen_00021","solar",2020-08-01T00:00:00,"2020-07-13 02:00:00",,80640,,51.446392,10.8898173,"online"
123,"VZP_ID_195","50H_SO_Heringen_00022","solar",2020-08-01T00:00:00,"2020-07-09 02:00:00",,284160,,51.446392,10.8898173,"online"
124,"VZP_ID_196","50H_SO_Heringen_00023","solar",2020-08-01T00:00:00,"2020-07-17 02:00:00",,168960,,51.446392,10.8898173,"online"
125,"VZP_ID_201","50H_SO_Heringen_00024","solar",2020-08-01T00:00:00,"2020-07-05 02:00:00",,197120,,51.446392,10.8898173,"online"
1781,"ZP_ID_1801","50H_SO_Herrnburg_DE033010","solar",2022-09-01T00:00:00,"2018-10-01 02:00:00",,197100,0.7,53.8390823,10.76106719,"online_special"
126,"VZP_ID_177","50H_SO_Herzberg_01","solar",2019-10-01T00:00:00,"2017-11-15 01:00:00",,749925,,52.213611,14.085481,"online_no_login"
127,"VZP_ID_178","50H_SO_Herzberg_02","solar",2019-12-01T00:00:00,"2019-10-14 02:00:00",,412500,,52.2163612,14.1125072,"online_no_login"
128,"VZP_ID_187","50H_SO_Herzberg_03","solar",2020-05-01T00:00:00,"2018-08-30 02:00:00",,247775,,52.2176485,14.1227504,"online_no_login"
129,"ZP_ID_0889","50H_SO_Herzberg_DE021093","solar",2019-10-01T00:00:00,"2018-08-30 02:00:00",,126500,0.7,51.6904883,13.2535967,"online_special"
130,"ZP_ID_1001","50H_SO_Hettstedt_02","solar",2020-04-01T00:00:00,"2020-02-05 01:00:00",,730620,,51.6364921,11.5156013,"online"
131,"ZP_ID_0879","50H_SO_Hettstedt_DE026080","solar",2019-10-01T00:00:00,"2018-08-30 02:00:00",,192200,0.7,51.65565375,11.49252781,"online_special"
132,"VZP_ID_159","50H_SO_Hohenstein - Schiedungen_01","solar",2019-07-01T00:00:00,"2019-01-09 01:00:00",,108900,,51.5217233,10.5855457,"online"
133,"VZP_ID_160","50H_SO_Hohenstein - Schiedungen_02","solar",2019-07-01T00:00:00,"2019-01-09 01:00:00",,227700,,51.5217233,10.5855457,"online"
134,"VZP_ID_158","50H_SO_Hohenstein - Schiedungen_03","solar",2019-07-01T00:00:00,"2018-11-28 01:00:00",,108900,,51.5217233,10.5855457,"online"
135,"VZP_ID_161","50H_SO_Hohenstein - Schiedungen_04","solar",2019-07-01T00:00:00,"2018-10-30 01:00:00",,151800,,51.5217233,10.5855457,"online"
136,"VZP_ID_168","50H_SO_Hohenstein_01_(EB)","solar",2020-02-01T00:00:00,"2019-09-19 02:00:00",,125400,,51.5263001,10.5879057,"online"
137,"VZP_ID_169","50H_SO_Hohenstein_02_(EB)","solar",2020-02-01T00:00:00,"2019-09-19 02:00:00",,188100,,51.5263001,10.5879057,"online"
138,"VZP_ID_170","50H_SO_Hohenstein_03_(EB)","solar",2020-02-01T00:00:00,"2019-09-19 02:00:00",,121000,,51.5263001,10.5879057,"online"
139,"VZP_ID_171","50H_SO_Hohenstein_04_(EB)","solar",2020-02-01T00:00:00,"2019-09-19 02:00:00",,121000,,51.5263001,10.5879057,"online"
140,"VZP_ID_172","50H_SO_Hohenstein_05_(EB)","solar",2020-02-01T00:00:00,"2019-09-19 02:00:00",,188100,,51.5263001,10.5879057,"online"
141,"VZP_ID_191","50H_SO_Hohenstein_06_(EB)","solar",2020-04-01T00:00:00,"2019-12-20 01:00:00",,223680,,51.5263001,10.5879057,"online"
142,"VZP_ID_199","50H_SO_Hohenstein_07_(EB)","solar",2020-07-01T00:00:00,"2020-04-08 02:00:00",,493760,,51.5273445,10.59023069,"online"
1204,"ZP_ID_1329","50H_SO_Holungen_(RD)","solar",2021-10-01T00:00:00,,,148200,,51.4900753,10.4163604,"redispatch_only"
988,"ZP_ID_1162","50H_SO_Hornstort_DE033006","solar",2021-04-01T00:00:00,"2018-08-30 02:00:00",,180900,0.7,53.889491,11.5314449,"online_special"
800,"ZP_ID_0519","50H_SO_Hörselberg","solar",2018-07-01T00:00:00,"2018-05-15 02:00:00",,748980,,50.948317,10.49617,"online"
143,"ZP_ID_0437","50H_SO_Ilmtal-Weinstraße","solar",2018-01-01T00:00:00,"2017-10-18 02:00:00",,225180,,51.090556,11.453889,"online"
144,"ZP_ID_0857","50H_SO_Jarmen","solar",2020-02-01T00:00:00,"2020-02-05 01:00:00",,749840,,53.9205496,13.3456916,"online_no_login"
145,"ZP_ID_1075","50H_SO_Jessen_DE021022","solar",2020-09-01T00:00:00,"2018-10-01 02:00:00",,150480,0.7,51.78550735,12.9551306,"online_special"
146,"ZP_ID_0377","50H_SO_Johanngeorgenstadt","solar",2017-05-01T00:00:00,"2017-03-23 01:00:00",,2666400,,50.44,12.73,"default"
1326,"ZP_ID_1457","50H_SO_Johanngeorgenstadt_02","solar",2021-11-01T00:00:00,"2021-09-14 02:00:00",,172725,,50.4273334,12.721291,"online"
1612,"ZP_ID_1660","50H_SO_Jüterbog","solar",2022-04-01T00:00:00,"2022-02-22 01:00:00",,182250,,51.98437105,13.09974218,"online"
147,"ZP_ID_0189","50H_SO_Kalbsrieth","solar",2015-06-01T00:00:00,"2016-02-01 01:00:00",2026-12-01T00:00:00,7250100,,51.359481,11.31269,"default"
148,"ZP_ID_0750","50H_SO_Kamenz_02","solar",2019-01-01T00:00:00,"2018-12-07 01:00:00",,499950,,51.2806206,14.1322573,"online_no_login"
1572,"ZP_ID_1623","50H_SO_Kamenz_03","solar",2022-03-01T00:00:00,"2022-01-12 01:00:00",,499905,,51.26118135,14.07220969,"online_no_login"
942,"ZP_ID_1151","50H_SO_Kamenz_Cunnersdorf","solar",2020-12-01T00:00:00,"2020-10-27 01:00:00",,357210,,51.30999265,14.04604045,"online"
149,"ZP_ID_1037","50H_SO_Kelbra","solar",2020-06-01T00:00:00,"2020-04-14 02:00:00",,749560,,51.4358534,11.0437128,"online"
150,"VZP_ID_157","50H_SO_Kindelbrück_01","solar",2019-05-01T00:00:00,"2018-06-29 02:00:00",,177100,,51.2591963,11.0949608,"online"
151,"VZP_ID_154","50H_SO_Kindelbrück_02","solar",2019-05-01T00:00:00,"2018-08-02 02:00:00",,235950,,51.2591963,11.0949608,"online"
152,"VZP_ID_155","50H_SO_Kindelbrück_03","solar",2019-05-01T00:00:00,"2018-07-18 02:00:00",,235950,,51.2591963,11.0949608,"online"
153,"VZP_ID_156","50H_SO_Kindelbrück_04","solar",2019-05-01T00:00:00,"2018-08-02 02:00:00",,59400,,51.2591963,11.0949608,"online"
1600,"ZP_ID_1762","50H_SO_Kindelbrück_05","solar",2022-06-01T00:00:00,"2022-05-17 02:00:00",,473000,0.2,51.2624618,11.0823007,"online"
155,"ZP_ID_0972","50H_SO_Klipphausen","solar",2020-07-01T00:00:00,"2019-12-05 01:00:00",,749990,,51.1069316,13.4321894,"online"
1050,"ZP_ID_1227","50H_SO_Klostermansfeld","solar",2021-04-01T00:00:00,"2021-02-02 01:00:00",,369920,0.6,51.5856103,11.5006195,"online"
156,"ZP_ID_0749","50H_SO_Klostermansfeld_DE026082","solar",2018-12-01T00:00:00,"2018-08-30 02:00:00",,118800,0.7,51.5858401,11.5018233,"online_special"
160,"ZP_ID_0539","50H_SO_Kottmar","solar",2018-07-01T00:00:00,"2018-07-27 02:00:00",,644870,,50.98770255,14.66122273,"online_no_login"
1644,"ZP_ID_1684","50H_SO_Kriebitzsch_(RD)","solar",2022-03-01T00:00:00,,,252015,,51.0302582,12.3375633,"redispatch_only"
1027,"ZP_ID_1175","50H_SO_Kriele","solar",2021-01-01T00:00:00,"2020-11-19 01:00:00",,478170,,52.6549416,12.55571245,"online"
161,"ZP_ID_0503","50H_SO_Kuhlen-Wendorf","solar",2018-05-01T00:00:00,"2018-02-02 01:00:00",,617760,,53.69917,11.654247,"online_no_login"
157,"ZP_ID_0495","50H_SO_Ködderitzsch","solar",2018-09-01T00:00:00,"2018-01-29 01:00:00",,424480,,51.084444,11.505833,"online"
158,"ZP_ID_0524","50H_SO_Königsee-Rottenbach","solar",2018-07-01T00:00:00,"2018-06-07 02:00:00",,368010,,50.39561,11.06462,"online"
162,"ZP_ID_0276","50H_SO_Landsberg","solar",2016-03-01T00:00:00,"2016-01-25 01:00:00",2025-12-01T00:00:00,3988000,,51.48333333,12.1,"default"
861,"ZP_ID_1109","50H_SO_Langenwetzendorf","solar",2020-10-01T00:00:00,"2020-08-30 02:00:00",,177670,,50.663026,12.1302095,"online"
1730,"ZP_ID_1767","50H_SO_Leinefelde-Worbis_(RD)","solar",2022-05-01T00:00:00,,,252275,,51.39079925,10.34356075,"redispatch_only"
1431,"ZP_ID_1542","50H_SO_Leipzig_(RD)","solar",2021-10-01T00:00:00,,,222870,,51.3226386,12.32426099,"redispatch_only"
989,"ZP_ID_1209","50H_SO_Leipzig_DE021067","solar",2021-01-01T00:00:00,"2018-08-30 02:00:00",,133100,,51.378129,12.41651029,"online_special"
1869,"ZP_ID_1935","50H_SO_Leisnig_DE021044","solar",2023-02-01T00:00:00,"2018-10-01 02:00:00",,148500,0.7,51.158839,12.9146809,"online_special"
163,"ZP_ID_1024","50H_SO_Leizen","solar",2020-08-01T00:00:00,"2020-03-13 01:00:00",,749760,,53.3779263,12.4673032,"online_no_login"
2050,"ZP_ID_1978","50H_SO_Lichtenstein","solar",2023-05-01T00:00:00,"2023-05-01 02:00:00",,103360,0.2,50.7542678,12.6228452,"online"
1743,"ZP_ID_1765","50H_SO_Lichterfeld-Schacksdorf","solar",2022-07-01T00:00:00,"2022-05-23 02:00:00",,332100,,51.5908582,13.7781678,"online"
1847,"ZP_ID_1853","50H_SO_Liebenwalde","solar",2022-12-01T00:00:00,"2022-12-01 01:00:00",,133980,0.8,52.8689438,13.39434897,"online"
164,"VZP_ID_148","50H_SO_Limlingerode_01","solar",2019-04-01T00:00:00,"2018-07-27 02:00:00",,364375,,51.5400146,10.5230695,"online"
165,"VZP_ID_149","50H_SO_Limlingerode_02","solar",2019-04-01T00:00:00,"2018-07-27 02:00:00",,364375,,51.5400146,10.5230695,"online"
166,"VZP_ID_186","50H_SO_Limlingerode_03","solar",2020-01-01T00:00:00,"2019-08-29 02:00:00",,125400,,51.5400146,10.5230695,"online"
167,"VZP_ID_190","50H_SO_Limlingerode_04","solar",2020-01-01T00:00:00,"2020-01-13 01:00:00",,20520,,51.5400146,10.5230695,"online"
168,"ZP_ID_1009","50H_SO_Lohmen","solar",2020-04-01T00:00:00,"2020-02-21 01:00:00",,247500,,53.6591696,12.0854588,"online"
1719,"ZP_ID_1799","50H_SO_Loitz_(RD)","solar",2022-07-01T00:00:00,,,147780,,53.9746531,13.138562,"redispatch_only"
1760,"ZP_ID_1776","50H_SO_Lommatzsch","solar",2022-08-01T00:00:00,"2022-06-22 02:00:00",,99660,,51.1885276,13.3021659,"online"
1745,"ZP_ID_1763","50H_SO_Luckow","solar",2022-07-01T00:00:00,"2022-05-23 02:00:00",,748755,,53.6970582,14.1685582,"online"
170,"ZP_ID_0360","50H_SO_Lugau","solar",2017-03-01T00:00:00,"2019-12-18 01:00:00",,172250,,50.7743,12.79012,"online"
1480,"ZP_ID_1688","50H_SO_Lutherstadt Eisleben_DE031072","solar",2022-05-01T00:00:00,"2018-10-01 02:00:00",,201480,0.7,51.5134615,11.5665605,"online_special"
171,"ZP_ID_0131","50H_SO_Lutherstadt_Eisleben","solar",2015-01-01T00:00:00,"2015-01-01 01:00:00",,409110,,51.51936718,11.58766671,"online"
1437,"ZP_ID_1541","50H_SO_Lutherstadt_Eisleben_(RD)","solar",2021-11-01T00:00:00,,,283860,,51.4537374,11.5462708,"redispatch_only"
172,"ZP_ID_0836","50H_SO_Lychen","solar",2019-10-01T00:00:00,"2019-04-10 02:00:00",,664620,,53.2333154,13.3397443,"online_no_login"
2015,"ZP_ID_1960","50H_SO_Löbau_DE036074","solar",2023-05-01T00:00:00,"2018-10-01 02:00:00",,164340,0.7,51.08972815,14.66796275,"online_special"
1701,"ZP_ID_1737","50H_SO_Löbnitz","solar",2022-05-01T00:00:00,"2022-03-29 02:00:00",,747600,0.55,51.5652537,12.4433931,"online"
1288,"ZP_ID_1422","50H_SO_Löbnitz_(RD)","solar",2021-10-01T00:00:00,,,149930,,51.5843926,12.4854716,"redispatch_only"
1690,"ZP_ID_1723","50H_SO_Lübben_DE028007_(RD)","solar",2022-03-01T00:00:00,,,107100,,51.9416824,13.87485171,"redispatch_only_special"
169,"ZP_ID_0964","50H_SO_Lübbenau","solar",2020-02-01T00:00:00,"2019-11-25 01:00:00",,617400,,51.8691524,13.8593796,"online"
1102,"ZP_ID_1274","50H_SO_Lübbenau_02","solar",2021-09-01T00:00:00,"2021-05-28 02:00:00",,381000,0.6,51.8416774,13.9608723,"online"
991,"ZP_ID_1177","50H_SO_Lübz_DE029068","solar",2021-04-01T00:00:00,"2018-08-30 02:00:00",,138690,0.7,53.46406,12.04687,"online_special"
173,"VZP_ID_162","50H_SO_Mackenrode_01","solar",2019-07-01T00:00:00,"2018-11-01 01:00:00",,370700,,51.54737,10.554389,"online"
174,"VZP_ID_163","50H_SO_Mackenrode_02","solar",2019-07-01T00:00:00,"2018-11-01 01:00:00",,372625,,51.54737,10.554389,"online"
913,"VZP_ID_212","50H_SO_Mackenrode_03","solar",2020-01-01T00:00:00,"2020-10-09 02:00:00",,70400,,51.5491403,10.5533463,"online"
175,"ZP_ID_0404","50H_SO_Magdeburg","solar",2017-07-01T00:00:00,"2017-06-02 02:00:00",,749790,0.43,52.200333,11.652321,"online"
992,"ZP_ID_1176","50H_SO_Magdeburg_DE026040","solar",2021-01-01T00:00:00,"2018-08-30 02:00:00",,166160,0.7,52.11533,11.61888,"online_special"
810,"ZP_ID_0816","50H_SO_Mansfeld","solar",2019-05-01T00:00:00,"2019-02-27 01:00:00",,401730,0.1,51.6171032,11.4575266,"online"
1438,"ZP_ID_1545","50H_SO_Mansfeld_(RD)","solar",2021-11-01T00:00:00,,,103500,,51.6189013,11.294177,"redispatch_only"
811,"ZP_ID_0870","50H_SO_Mansfeld_02","solar",2019-08-01T00:00:00,"2019-07-19 02:00:00",,212040,,51.5881455,11.3759127,"online"
176,"ZP_ID_0937","50H_SO_Marienberg_DE036018","solar",2019-10-01T00:00:00,"2018-08-30 02:00:00",,177320,0.7,50.64796,13.15804,"online_special"
1056,"ZP_ID_1268","50H_SO_Markranstädt_02","solar",2021-03-01T00:00:00,"2021-03-02 01:00:00",,585000,,51.30735,12.1767387,"online"
177,"ZP_ID_1057","50H_SO_Markranstädt_DE021011","solar",2020-07-01T00:00:00,"2018-10-01 02:00:00",,132000,0.7,51.30517345,12.22619258,"online_special"
993,"ZP_ID_1205","50H_SO_Marlow","solar",2021-03-01T00:00:00,"2020-12-09 01:00:00",,749760,,54.1453133,12.5804682,"online_no_login"
1548,"ZP_ID_1624","50H_SO_Marlow Kloster","solar",2022-02-01T00:00:00,"2022-01-13 01:00:00",,172500,,54.16416615,12.46964384,"online"
1549,"ZP_ID_1626","50H_SO_Marlow_02","solar",2022-05-01T00:00:00,"2022-01-13 01:00:00",,90000,,54.1634612,12.46801425,"online"
1550,"ZP_ID_1627","50H_SO_Marlow_03","solar",2022-05-01T00:00:00,"2022-01-13 01:00:00",,63000,,54.1625224,12.4682555,"online"
914,"VZP_ID_213","50H_SO_Marth_01","solar",2020-08-01T00:00:00,"2020-06-14 02:00:00",,293700,,51.3825249,10.0088352,"online"
915,"VZP_ID_214","50H_SO_Marth_02","solar",2020-10-01T00:00:00,"2020-10-15 02:00:00",,196680,,51.3825249,10.0088352,"online"
1025,"ZP_ID_1225","50H_SO_Martinskirchen","solar",2021-03-01T00:00:00,"2021-01-25 01:00:00",,299825,,51.4736103,13.2044565,"online"
179,"ZP_ID_0865","50H_SO_Massen","solar",2019-12-01T00:00:00,"2019-07-11 02:00:00",,570720,0.7,51.633768,13.730003,"online"
180,"VZP_ID_200","50H_SO_Massen_02_(EB)","solar",2019-12-01T00:00:00,"2019-11-29 01:00:00",,749760,,51.6330905,13.7281941,"online"
181,"VZP_ID_198","50H_SO_Massen_03_(EB)","solar",2020-07-01T00:00:00,"2020-07-15 02:00:00",,232650,,51.6330905,13.7281941,"online"
1271,"ZP_ID_1408","50H_SO_Meiersberg_(RD)","solar",2021-10-01T00:00:00,,,268800,,53.7003768,13.9442034,"redispatch_only"
1172,"ZP_ID_1316","50H_SO_Merxleben_(RD)","solar",2021-10-01T00:00:00,,,500000,,51.1281181,10.6755601,"redispatch_only"
1898,"ZP_ID_1868","50H_SO_Mittweida_DE036005","solar",2023-01-01T00:00:00,"2018-10-01 02:00:00",,201480,0.7,50.97830385,12.98105128,"online_special"
190,"ZP_ID_0637","50H_SO_Mylau_DE031087","solar",2018-10-01T00:00:00,"2018-08-30 02:00:00",,133560,0.7,50.62105,12.2653618,"online_special"
184,"ZP_ID_0369","50H_SO_Möckern-Hohenziatz","solar",2017-05-01T00:00:00,"2018-10-18 02:00:00",,116500,0.02,52.181906,12.051677,"online"
186,"ZP_ID_0695","50H_SO_Möckern-Loburg","solar",2020-04-01T00:00:00,"2018-10-18 02:00:00",,741440,,52.08807,12.07568,"online_no_login"
185,"ZP_ID_0998","50H_SO_Möckern-Loburg_02","solar",2019-02-01T00:00:00,"2018-10-18 02:00:00",,749940,,52.0761966,12.0448224,"online_no_login"
187,"ZP_ID_1083","50H_SO_Möllenhagen","solar",2020-10-01T00:00:00,"2020-07-15 02:00:00",,749760,,53.5212514,12.9231822,"online_no_login"
188,"ZP_ID_0417","50H_SO_Mühlberg","solar",2017-10-01T00:00:00,"2017-07-24 02:00:00",,750000,,50.870036,10.817715,"online"
189,"ZP_ID_0850","50H_SO_Mühlenbeck_DE024071","solar",2019-07-01T00:00:00,"2018-08-30 02:00:00",,149040,0.7,52.665822,13.37976,"online_special"
1272,"ZP_ID_1399","50H_SO_Nauen_01_(RD)","solar",2021-10-01T00:00:00,,,414990,,52.59859,12.84526,"redispatch_only"
1265,"ZP_ID_1405","50H_SO_Nauen_02_(RD)","solar",2021-10-01T00:00:00,,,312000,,52.6046231,12.8851541,"redispatch_only"
1264,"ZP_ID_1435","50H_SO_Nauen_03_(RD)","solar",2021-10-01T00:00:00,,,108045,,52.59859,12.84526,"redispatch_only"
1979,"ZP_ID_1945","50H_SO_Nauen_04_(RD)","solar",2023-03-01T00:00:00,"2023-03-01 01:00:00",,7562400,,52.6054807,12.8871717,"redispatch_only"
1978,"ZP_ID_1946","50H_SO_Nauen_05_(RD)","solar",2023-03-01T00:00:00,"2023-03-01 01:00:00",,3152160,,52.6145186,12.9031616,"redispatch_only"
191,"ZP_ID_1062","50H_SO_Naumburg_DE031007","solar",2020-08-01T00:00:00,"2018-10-01 02:00:00",,130900,0.7,51.1625287,11.7988098,"online_special"
192,"ZP_ID_0822","50H_SO_Neubrandenburg","solar",2020-03-01T00:00:00,"2019-04-01 02:00:00",,129320,,53.5582878,13.30100374,"online"
978,"ZP_ID_1239","50H_SO_Neubrandenburg_02","solar",2021-04-01T00:00:00,"2021-02-25 01:00:00",,560160,,53.575403,13.3011683,"online_no_login"
2004,"ZP_ID_1963","50H_SO_Neubrandenburg_DE029031","solar",2023-05-01T00:00:00,"2018-10-01 02:00:00",,189240,0.7,53.5690308,13.26238802,"online_special"
1691,"ZP_ID_1714","50H_SO_Neuenkirchen_DE029048_(RD)","solar",2022-03-01T00:00:00,,,110670,,54.1207225,13.35871586,"redispatch_only_special"
193,"VZP_ID_140","50H_SO_Neukalen_01","solar",2019-10-01T00:00:00,"2017-12-14 01:00:00",,123390,,53.8459112,12.812678,"online"
194,"VZP_ID_141","50H_SO_Neukalen_02","solar",2019-10-01T00:00:00,"2018-01-18 01:00:00",,82080,,53.8459112,12.812678,"online"
195,"VZP_ID_142","50H_SO_Neukalen_03","solar",2019-10-01T00:00:00,"2017-10-26 02:00:00",,174960,,53.8459112,12.812678,"online"
196,"VZP_ID_143","50H_SO_Neukalen_04","solar",2019-10-01T00:00:00,"2018-07-27 02:00:00",,369360,,53.8459112,12.812678,"online"
197,"ZP_ID_0688","50H_SO_Neukirch-Weißbach","solar",2018-10-01T00:00:00,"2018-10-17 02:00:00",,355570,,51.2769277,13.9275791,"online_no_login"
198,"ZP_ID_0265","50H_SO_Neukirchen","solar",2016-01-01T00:00:00,"2016-01-26 01:00:00",,132000,,50.759518,12.873392,"online"
199,"ZP_ID_0588","50H_SO_Neuruppin_DE020081","solar",2018-10-01T00:00:00,"2018-08-30 02:00:00",,132600,0.7,52.913632,12.8094088,"online_special"
200,"ZP_ID_0697","50H_SO_Neuruppin_DE020082","solar",2018-11-01T00:00:00,"2018-08-30 02:00:00",,172800,0.7,52.9179651,12.7846623,"online_special"
201,"ZP_ID_0710","50H_SO_Neustadt an der Orla_DE031008","solar",2019-01-01T00:00:00,"2018-08-30 02:00:00",,138780,0.7,50.7361846,11.7599743,"online_special"
1802,"ZP_ID_1805","50H_SO_Niendorf_04","solar",2022-08-01T00:00:00,,2024-08-01T00:00:00,886880,,53.24061225,11.31491357,"default"
202,"ZP_ID_0762","50H_SO_Nobitz-Gieba","solar",2019-03-01T00:00:00,"2019-01-03 01:00:00",,743880,,50.9137734,12.4795313,"online_no_login"
1409,"ZP_ID_1503","50H_SO_Nohra_(RD)","solar",2021-10-01T00:00:00,,,1844330,,51.43182175,10.71624096,"redispatch_only"
1889,"ZP_ID_1896","50H_SO_Nord Ilsenburg_DE014060","solar",2023-02-01T00:00:00,"2018-10-01 02:00:00",,152440,0.7,51.8729945,10.6920224,"online_special"
1223,"ZP_ID_1361","50H_SO_Nottertal-Heilinger_Höhen_01_(RD)","solar",2021-10-01T00:00:00,,,442500,,51.2476466,10.6464882,"redispatch_only"
